POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,Price_Lakhs,City,Locality,City_Grouped,Property_Id,Price_Per_SqFt,Log_Sqft,BHK_Sqft_Ratio,Is_RK,Is_Dealer_Or_Builder,Is_UC_RERA,Is_Resale_Ready,Is_Luxury
Dealer,0,0,3,BHK,1665.080875,1,1,"Kudasan,Gandhinagar",23.166495,72.63429000000001,70.0,Gandhinagar,Kudasan,Other_City,128,4204.000000900857,7.418229365966313,555.0269583333334,0,1,0,1,0
Owner,0,1,2,BHK,398.2621289,1,1,"Purseni,Lucknow",26.707154,80.98234599999999,11.0,Lucknow,Purseni,Lucknow,129,2761.999999945262,5.989618165844703,199.13106445,0,0,0,1,0
Owner,0,0,2,BHK,1005.025126,1,1,"Chandapura,Bangalore",12.80009,77.71181999999999,48.0,Bangalore,Chandapura,Bangalore,130,4775.99999823288,6.913762326490927,502.512563,0,0,0,1,0
Dealer,0,1,4,BHK,4900.959771,1,1,"Kharadi,Pune",18.5438,73.9438,240.0,Pune,Kharadi,Pune,131,4897.000000288311,8.497390357404036,1225.23994275,0,1,0,1,1
Dealer,0,1,2,BHK,1294.016156,1,1,"4 Bunglows,Mumbai",19.128324,72.825408,330.0,Mumbai,4 Bunglows,Mumbai,132,25501.999992031015,7.166278449731493,647.008078,0,1,0,1,1
Dealer,0,1,3,BHK,1536.806516,1,1,"Sector-3 Vaishali,Ghaziabad",28.6423,77.3445,100.0,Ghaziabad,Sector-3 Vaishali,Ghaziabad,133,6507.000000252471,7.338112339811109,512.2688386666667,0,1,0,1,0
Owner,0,0,2,BHK,1123.188406,1,1,"Kaggadasapura,Bangalore",12.9816,77.6729,62.0,Bangalore,Kaggadasapura,Bangalore,134,5519.999999002839,7.024816637403248,561.594203,0,0,0,1,0
Dealer,0,0,2,BHK,800.1939864,1,1,"Jhotwara,Jaipur",26.955346,75.73479300000001,16.5,Jaipur,Jhotwara,Jaipur,135,2062.000000053987,6.686103098022107,400.0969932,0,1,0,1,0
Dealer,0,1,4,BHK,2655.807365,1,1,"Manpada,Maharashtra",19.239813,72.962722,300.0,Maharashtra,Manpada,Maharashtra,136,11296.000001867606,7.884880442190583,663.95184125,0,1,0,1,1
Dealer,0,0,3,BHK,1513.775356,1,1,"JP Nagar,Bangalore",12.905368,77.580403,100.0,Bangalore,JP Nagar,Bangalore,137,6605.999998853198,7.323022427080936,504.59178533333335,0,1,0,1,0
Owner,0,0,3,BHK,1280.0,1,1,"Ponekkara,Kochi",9.930471,76.271273,48.0,Kochi,Ponekkara,Kochi,138,3750.0,7.155396301896734,426.6666666666667,0,0,0,1,0
Owner,0,0,1,BHK,410.0678733,1,1,"Sector-18 Vrindavan Colony,Lucknow",28.568846,77.324966,14.5,Lucknow,Sector-18 Vrindavan Colony,Lucknow,139,3536.0000000273126,6.018758342710969,410.0678733,0,0,0,1,0
Dealer,0,0,4,BHK,3429.355281,1,1,"Vasna Road,Vadodara",22.312063,72.674296,100.0,Vadodara,Vasna Road,Vadodara,140,2916.0000001761264,8.140419115262372,857.33882025,0,1,0,1,0
Dealer,0,0,2,BHK,890.0451868999999,1,1,"Sector-25 Khandeshhwar,Mumbai",28.582887,77.339935,65.0,Mumbai,Sector-25 Khandeshhwar,Mumbai,141,7303.000000077863,6.7923951409996715,445.02259344999993,0,1,0,1,0
Owner,0,0,2,BHK,977.7082519,1,1,"Bicholi Mardana,Indore",22.1764,75.8193,25.0,Indore,Bicholi Mardana,Indore,142,2556.999999889231,6.886233591886982,488.85412595,0,0,0,1,0
Dealer,0,0,2,BHK,1099.855282,1,1,"Syndicate Bank Colony,Bangalore",12.977126,77.577724,38.0,Bangalore,Syndicate Bank Colony,Bangalore,143,3455.0000006273553,7.003842685758221,549.927641,0,1,0,1,0
Owner,1,0,2,BHK,1050.241272,0,1,"Paota,Jodhpur",26.29564,73.03943000000001,37.0,Jodhpur,Paota,Other_City,144,3522.9999988040845,6.957726908755665,525.120636,0,0,0,0,0
Dealer,0,1,3,BHK,1400.241838,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,57.9,Ghaziabad,Raj Nagar Extension,Ghaziabad,145,4134.999999907159,7.245114149570119,466.7472793333333,0,1,0,1,0
Dealer,0,0,3,BHK,1740.139211,1,1,"Sector 19 Kharghar,Mumbai",19.048979,73.078232,180.0,Mumbai,Sector 19 Kharghar,Mumbai,146,10344.000000813729,7.462294896939134,580.0464036666666,0,1,0,1,1
Dealer,0,1,2,BHK,1149.131767,1,1,"Marol,Lalitpur",24.69028,78.41889,180.0,Lalitpur,Marol,Lalitpur,147,15664.00000148982,7.047631794793509,574.5658835,0,1,0,1,1
Dealer,0,0,2,BHK,650.1950585,1,1,"Vadavalli,Coimbatore",11.026678,76.903583,20.0,Coimbatore,Vadavalli,Other_City,148,3076.0000000830523,6.4788092263610135,325.09752925,0,1,0,1,0
Owner,0,0,2,BHK,1355.01355,1,1,"Gopalpura Bypass,Jaipur",26.878068,75.77985600000001,85.0,Jaipur,Gopalpura Bypass,Jaipur,149,6273.0000006273,7.212304461075783,677.506775,0,0,0,1,0
Dealer,0,0,3,BHK,1800.0720030000002,1,1,"Rasanna Colony,Bangalore",12.96991,77.59796,150.0,Bangalore,Rasanna Colony,Bangalore,150,8332.99999944502,7.496137323832657,600.0240010000001,0,1,0,1,1
Dealer,0,1,2,BHK,907.6305221,1,1,"Taloja,Maharashtra",21.56128,74.21238000000001,33.9,Maharashtra,Taloja,Maharashtra,151,3734.999999952073,6.811938545211012,453.81526105,0,1,0,1,0
Dealer,0,0,3,BHK,1636.296021,1,1,"Budigere,Bangalore",13.141581,77.749756,88.0,Bangalore,Budigere,Bangalore,152,5377.999999426754,7.400801392422009,545.432007,0,1,0,1,0
Owner,0,0,2,BHK,900.2520706,1,1,"Tarsali,Vadodara",22.261354,73.215533,25.0,Vadodara,Tarsali,Vadodara,153,2776.9999999375727,6.803784986072248,450.1260353,0,0,0,1,0
Owner,0,0,2,BHK,1318.0440230000002,1,1,"Doddakannelli,Bangalore",12.905538,77.694263,100.0,Bangalore,Doddakannelli,Bangalore,154,7586.99999810249,7.184662528202804,659.0220115000001,0,0,0,1,0
Dealer,0,1,3,BHK,1949.586451,1,1,"Sector-88 Mohali,Mohali",30.684523,76.691728,99.0,Mohali,Sector-88 Mohali,Mohali,155,5078.000000934558,7.575885350445914,649.8621503333333,0,1,0,1,0
Dealer,0,0,3,BHK,1643.36522,1,1,"Kakkanad,Kochi",9.930471,76.271273,67.0,Kochi,Kakkanad,Kochi,156,4076.999998819496,7.405109704228409,547.7884066666667,0,1,0,1,0
Dealer,0,0,3,BHK,1233.045623,1,1,"Kanjur Marg (East),Maharashtra",18.96,72.82,210.0,Maharashtra,Kanjur Marg (East),Maharashtra,157,17030.999995691156,7.118053175418852,411.01520766666664,0,1,0,1,1
Dealer,0,0,1,BHK,655.0802139,1,1,"Sector 20 Ulwe,Maharashtra",18.964489,73.019574,49.0,Maharashtra,Sector 20 Ulwe,Maharashtra,158,7480.000000042743,6.486283058755417,655.0802139,0,1,0,1,0
Owner,0,0,2,BHK,1180.173092,1,1,"Ferrar Nagar,Bangalore",12.96991,77.59796,75.0,Bangalore,Ferrar Nagar,Bangalore,159,6355.000000288093,7.0742633693867925,590.086546,0,0,0,1,0
Owner,0,0,3,BHK,1200.087279,1,1,"Sahibabad,Ghaziabad",28.6711,77.3683,55.0,Ghaziabad,Sahibabad,Ghaziabad,160,4583.000000285812,7.090982491379556,400.02909300000005,0,0,0,1,0
Dealer,0,0,4,BHK,6974.645114,1,1,"New Alipore,Kolkata",22.53028,88.33417,1700.0,Kolkata,New Alipore,Kolkata,161,24373.9999987618,8.850180091875046,1743.6612785,0,1,0,1,1
Owner,1,1,4,BHK,2700.075602,0,1,"Sector-98 Noida,Noida",28.535689,77.35967099999999,250.0,Noida,Sector-98 Noida,Noida,162,9259.00000040073,7.901405343774828,675.0189005,0,0,1,0,1
Owner,0,0,2,BHK,850.0991782,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,30.0,Jaipur,Ajmer Road,Jaipur,163,3529.0000001555113,6.746528664908486,425.0495891,0,0,0,1,0
Dealer,1,1,4,BHK,2636.296531,0,1,"Konanakunte,Bangalore",12.8855,77.5638,250.0,Bangalore,Konanakunte,Bangalore,164,9482.999998682622,7.877509630163971,659.07413275,0,1,1,0,1
Owner,0,0,2,BHK,900.0163639,1,1,"Roopena Agrahara,Bangalore",12.928575,77.58572099999999,55.0,Bangalore,Roopena Agrahara,Bangalore,165,6111.000000230107,6.803523419374599,450.00818195,0,0,0,1,0
Dealer,1,0,4,BHK,2472.952087,0,1,"NIBM,Pune",18.475864,73.89000899999999,160.0,Pune,NIBM,Pune,166,6469.999998831356,7.8135721861521255,618.23802175,0,1,0,0,1
Dealer,0,0,2,BHK,904.0656205,1,1,"Suraksha Nagar,Bangalore",20.098413,79.10786,50.7,Bangalore,Suraksha Nagar,Bangalore,167,5608.000000261043,6.8080074499110665,452.03281025,0,1,0,1,0
Dealer,1,1,1,BHK,265.0033933,0,1,"Andheri (East),Lalitpur",19.1145,72.8712,82.0,Lalitpur,Andheri (East),Lalitpur,168,30943.00000421919,5.58350906546725,265.0033933,0,1,1,0,0
Dealer,1,1,3,BHK,1570.306924,0,1,"Tonk Road,Jaipur",26.16667,75.78333,110.0,Jaipur,Tonk Road,Jaipur,169,7004.9999983315365,7.359662987728731,523.4356413333334,0,1,1,0,0
Dealer,0,0,2,BHK,955.4140127,1,1,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,150.0,Lalitpur,Hiranandani Estate,Lalitpur,170,15700.000000638467,6.863190886982483,477.70700635,0,1,0,1,1
Dealer,0,0,2,BHK,1000.0,1,1,"Sector-53 Noida,Noida",28.593566,77.362752,60.0,Noida,Sector-53 Noida,Noida,171,6000.0,6.90875477931522,500.0,0,1,0,1,0
Dealer,0,0,4,BHK,2494.747899,1,1,"Kadugodi,Bangalore",12.995285,77.766797,95.0,Bangalore,Kadugodi,Bangalore,172,3808.000000243712,7.822343722385067,623.68697475,0,1,0,1,0
Owner,0,0,2,BHK,1150.130348,1,1,"Villivakkam Near ICF Bus Stand,Chennai",13.1101,80.2095,75.0,Chennai,Villivakkam Near ICF Bus Stand,Chennai,173,6521.000000601672,7.048499649920629,575.065174,0,0,0,1,0
Dealer,0,0,2,BHK,1210.136674,1,1,"Kamothe,Mumbai",19.0168,73.09646,85.0,Mumbai,Kamothe,Mumbai,174,7024.000001507267,7.099314597630744,605.068337,0,1,0,1,0
Dealer,0,0,2,BHK,1365.001365,1,1,"Sector-11 Ghansoli,Mumbai",19.126499,72.99956,200.0,Mumbai,Sector-11 Ghansoli,Mumbai,175,14652.000000014652,7.219643039398171,682.5006825,0,1,0,1,1
Dealer,1,1,2,BHK,499.6366279,0,0,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,110.0,Maharashtra,Hiranandani Estate,Maharashtra,176,22016.000000307424,6.215880544319428,249.81831395,0,1,1,0,0
Dealer,0,0,2,BHK,1050.144395,1,1,"Manjalpur,Vadodara",22.271214,73.188827,40.0,Vadodara,Manjalpur,Vadodara,177,3808.9999994715013,6.957634749641769,525.0721975,0,1,0,1,0
Owner,0,0,1,BHK,476.0204688999999,1,1,"Madanandapuram,Chennai",13.020957,80.152774,40.0,Chennai,Madanandapuram,Chennai,178,8402.999999649806,6.167559401707701,476.0204688999999,0,0,0,1,0
Dealer,0,0,2,BHK,985.452839,1,1,"Hajipur,Noida",28.538774,77.366515,21.0,Noida,Hajipur,Noida,179,2131.0000000923433,6.894115517933694,492.7264195,0,1,0,1,0
Dealer,0,0,2,BHK,1045.296167,1,1,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,24.0,Faridabad,Sector 77 Faridabad,Faridabad,180,2296.0000005433867,6.953011746995029,522.6480835,0,1,0,1,0
Dealer,1,1,2,BHK,1301.89498,0,1,"Sarjapur Road,Bangalore",12.86,77.786,90.0,Bangalore,Sarjapur Road,Bangalore,181,6913.000002504042,7.17234397525803,650.94749,0,1,1,0,0
Owner,0,0,2,BHK,2000.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,38.0,Bhiwadi,Alwar Bypass Road,Other_City,182,1900.0,7.601402334583733,1000.0,0,0,0,1,0
Dealer,1,1,4,BHK,4465.709729,0,1,"Sector-108 Noida,Noida",28.526624,77.37671800000001,280.0,Noida,Sector-108 Noida,Noida,183,6269.999999814139,8.404407338045317,1116.42743225,0,1,1,0,1
Dealer,0,0,2,BHK,1192.0,1,1,"Nayapalli,Bhubaneswar",20.286571,85.810906,59.6,Bhubaneswar,Nayapalli,Bhubaneswar,184,5000.0,7.084226422097916,596.0,0,1,0,1,0
Dealer,1,0,3,BHK,1846.153846,0,0,"New Town,Kolkata",22.5922,88.484911,120.0,Kolkata,New Town,Kolkata,185,6500.000000541667,7.521401271803489,615.3846153333333,0,1,0,0,0
Dealer,1,0,1,BHK,448.5310608,0,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,120.0,Mumbai,Kanjur Marg (East),Mumbai,186,26753.999998565985,6.108204952302969,448.5310608,0,1,0,0,0
Owner,0,0,2,BHK,750.0604887000001,1,1,"Gyan Khand 2,Ghaziabad",28.66667,77.41667,31.0,Ghaziabad,Gyan Khand 2,Ghaziabad,187,4133.000000270511,6.621486192728347,375.03024435000003,0,0,0,1,0
Dealer,0,0,2,BHK,1060.0706710000002,1,1,"Roadpali,Maharashtra",19.040066,73.115347,72.0,Maharashtra,Roadpali,Maharashtra,188,6792.000002422479,6.967033744312834,530.0353355000001,0,1,0,1,0
Dealer,0,1,3,BHK,1415.09434,1,1,"Electronic City Phase II,Bangalore",12.8458,77.6727,79.5,Bangalore,Electronic City Phase II,Bangalore,189,5617.999998501867,7.255657896328151,471.69811333333337,0,1,0,1,0
Dealer,0,0,2,BHK,1160.062565,1,1,"Sector-35G Kharghar,Maharashtra",18.96,72.82,89.0,Maharashtra,Sector-35G Kharghar,Maharashtra,190,7672.00000113787,7.057090869134826,580.0312825,0,1,0,1,0
Dealer,0,0,3,BHK,1690.024732,1,1,"Goregaon (East),Lalitpur",19.1615,72.8731,410.0,Lalitpur,Goregaon (East),Lalitpur,191,24260.000000994067,7.433089974456913,563.3415773333334,0,1,0,1,1
Owner,1,0,3,BHK,1672.762741,0,1,"Sector-143B Noida,Noida",28.495803,77.42684799999999,68.6,Noida,Sector-143B Noida,Noida,192,4100.999999497239,7.422829509224355,557.5875803333333,0,0,0,0,0
Owner,0,0,2,BHK,1315.265046,1,1,"RM Park,Valsad",20.606469,72.913465,33.0,Valsad,RM Park,Other_City,193,2508.999999685235,7.182553494342017,657.632523,0,0,0,1,0
Dealer,0,0,1,BHK,650.026001,1,1,"Kalyan (West),Mumbai",19.245347,73.124577,50.0,Mumbai,Kalyan (West),Mumbai,194,7692.000000473828,6.478549581503151,650.026001,0,1,0,1,0
Owner,0,0,1,BHK,540.1755571,1,1,"Saphale,Palghar",19.585537,72.83686800000001,16.0,Palghar,Saphale,Other_City,195,2961.999999758967,6.2937437310121,540.1755571,0,0,0,1,0
Dealer,0,0,3,BHK,1830.065359,1,1,"Suraksha Nagar,Bangalore",20.098413,79.10786,98.0,Bangalore,Suraksha Nagar,Bangalore,196,5355.000001396125,7.512653239832079,610.0217863333334,0,1,0,1,0
Dealer,0,0,3,BHK,1575.157516,1,1,"Judges Enclave,Ghaziabad",28.66667,77.41667,70.0,Ghaziabad,Judges Enclave,Ghaziabad,197,4443.999999299118,7.362745212123993,525.0525053333333,0,1,0,1,0
Dealer,0,0,3,BHK,1530.0,1,1,"Harlur Road,Bangalore",12.904179,77.665897,76.5,Bangalore,Harlur Road,Bangalore,198,5000.0,7.333676395657684,510.0,0,1,0,1,0
Owner,0,0,2,BHK,619.6377502,1,1,"Byagadadhenahalli,Bangalore",12.758604,77.700377,26.0,Bangalore,Byagadadhenahalli,Bangalore,199,4196.000000259506,6.430747578717312,309.8188751,0,0,0,1,0
Owner,0,0,4,BHK,2200.0,1,1,"Citylight Area,Surat",21.17,72.83,110.0,Surat,Citylight Area,Surat,200,5000.0,7.696667081526462,550.0,0,0,0,1,0
Dealer,0,0,3,BHK,1757.188498,1,1,"Action Area IID,Kolkata",40.67197199,-86.15292909,77.0,Kolkata,Action Area IID,Kolkata,201,4382.000001003877,7.472039295477809,585.7294993333334,0,1,0,1,0
Dealer,0,1,2,BHK,1087.885617,1,1,"Manpada,Mumbai",19.239813,72.962722,140.0,Mumbai,Manpada,Mumbai,202,12868.999995244905,6.992910082522011,543.9428085,0,1,0,1,0
Owner,0,0,2,BHK,1199.862873,1,1,"Doddakallasandra,Bangalore",12.880993,77.557654,70.0,Bangalore,Doddakallasandra,Bangalore,203,5833.999999098231,7.090795638209047,599.9314365,0,0,0,1,0
Owner,0,0,2,BHK,1265.035255,1,1,"Bhuvaneshwari Nagar,Bangalore",13.033421,77.603954,61.0,Bangalore,Bhuvaneshwari Nagar,Bangalore,204,4822.000000308291,7.143645449867728,632.5176275,0,0,0,1,0
Dealer,0,0,2,BHK,676.0453302,1,1,"Ganganagar,Kolkata",22.301625,88.242147,17.3,Kolkata,Ganganagar,Kolkata,205,2559.0000000269215,6.517738228130104,338.0226651,0,1,0,1,0
Owner,0,0,2,BHK,800.0,1,1,"Mohan Nagar,Ghaziabad",28.678014,77.38296,42.0,Ghaziabad,Mohan Nagar,Ghaziabad,206,5250.0,6.68586094706836,400.0,0,0,0,1,0
Owner,0,0,2,BHK,750.0750075,1,1,"Maheshtala,Kolkata",22.486821,88.233267,25.0,Kolkata,Maheshtala,Kolkata,207,3333.0000000033333,6.621505523607668,375.03750375,0,0,0,1,0
Dealer,0,1,2,BHK,1500.0,1,0,"Anna Nagar West,Chennai",13.086769,80.191135,150.0,Chennai,Anna Nagar West,Chennai,208,10000.0,7.313886831633462,750.0,0,1,0,0,1
Dealer,0,0,3,BHK,1814.285714,1,1,"Khandagiri,Bhubaneswar",20.257483,85.780142,88.9,Bhubaneswar,Khandagiri,Bhubaneswar,209,4900.0000007716535,7.503998152491827,604.7619046666667,0,1,0,1,0
Dealer,0,1,3,BHK,1195.652174,1,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,110.0,Lalitpur,Ghodbunder Road,Lalitpur,210,9199.999999330908,7.087283081877368,398.55072466666667,0,1,0,1,0
Dealer,0,0,3,BHK,1395.032324,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,41.0,Ghaziabad,Raj Nagar Extension,Ghaziabad,211,2938.999999830828,7.241389437782045,465.0107746666667,0,1,0,1,0
Owner,0,0,2,BHK,850.1594049,1,1,"Palghar,Palghar",19.696531,72.767746,24.0,Palghar,Palghar,Other_City,212,2822.9999999615366,6.746599425838257,425.07970245,0,0,0,1,0
Dealer,0,0,2,BHK,909.4339623,1,1,"Keelkattalai,Chennai",12.957707,80.18367099999999,48.2,Chennai,Keelkattalai,Chennai,213,5299.999999791079,6.813921367487331,454.71698115,0,1,0,1,0
Owner,1,0,2,BHK,910.0937672,0,1,"Ramna,Varanasi",25.248438,83.014116,33.0,Varanasi,Ramna,Other_City,214,3626.000000145919,6.814645819734938,455.0468836,0,0,0,0,0
Dealer,0,0,3,BHK,1850.070303,1,1,"Aga Abbas Ali Road,Bangalore",12.96991,77.59796,250.0,Bangalore,Aga Abbas Ali Road,Bangalore,215,13512.999997600631,7.523519292943536,616.690101,0,1,0,1,1
Dealer,0,1,3,BHK,2069.857697,1,1,"Sector-107 Noida,Noida",28.546788,77.37849399999999,160.0,Noida,Sector-107 Noida,Noida,216,7730.000001058044,7.635718146818471,689.9525656666666,0,1,0,1,1
Dealer,0,1,2,BHK,820.0082001000001,1,1,"Thane West,Mumbai",19.18,72.96333,140.0,Mumbai,Thane West,Mumbai,217,17072.999999625245,6.710533097344084,410.00410005000003,0,1,0,1,0
Dealer,0,0,2,BHK,1241.8075199999998,1,1,"Sargasan,Gandhinagar",23.182972,72.611485,36.0,Gandhinagar,Sargasan,Other_City,218,2898.999999613467,7.125128228353499,620.9037599999999,0,1,0,1,0
Dealer,0,1,3,BHK,1014.120668,1,0,"Kharadi,Maharashtra",18.5438,73.9438,79.0,Maharashtra,Kharadi,Maharashtra,219,7789.999996331797,6.922762769138722,338.0402226666667,0,1,0,0,0
Dealer,0,0,4,BHK,2302.158273,1,1,"Sector-70 Mohali,Mohali",30.697795000000003,76.714722,160.0,Mohali,Sector-70 Mohali,Mohali,220,6950.000001151094,7.742036622166155,575.53956825,0,1,0,1,1
Dealer,0,0,2,BHK,900.0782677000001,1,1,"Sector 35I Kharghar,Lalitpur",24.69028,78.41889,69.0,Lalitpur,Sector 35I Kharghar,Lalitpur,221,7665.999999790906,6.803592121427132,450.03913385000004,0,1,0,1,0
Builder,1,0,2,BHK,898.5074627,0,0,"Jalukbari,Guwahati",26.154874,91.670312,30.1,Guwahati,Jalukbari,Other_City,222,3349.999999949917,6.801847349854227,449.25373135,0,1,0,0,0
Dealer,0,0,3,BHK,2235.294118,1,1,"C-Scheme,Jaipur",26.91667,75.86667,190.0,Jaipur,C-Scheme,Jaipur,223,8499.999998657895,7.712575363191767,745.0980393333333,0,1,0,1,1
Dealer,0,0,3,BHK,1350.0,1,1,"Sector-50 Noida,Noida",28.5679,77.3679,81.0,Noida,Sector-50 Noida,Noida,224,6000.0,7.208600337960199,450.0,0,1,0,1,0
Dealer,0,1,2,BHK,1100.110011,1,1,"Warje,Pune",18.485487,73.80377299999999,70.0,Pune,Warje,Pune,225,6363.000000006363,7.004074050895489,550.0550055,0,1,0,1,0
Dealer,0,1,1,BHK,612.1199755,1,1,"Mambakkam,Chennai",12.8356,80.1682,30.0,Chennai,Mambakkam,Chennai,226,4901.000000121708,6.418560635382889,612.1199755,0,1,0,1,0
Owner,0,0,2,BHK,1100.352113,1,1,"Sai Nagar,Amravati",20.892133,77.741664,25.0,Amravati,Sai Nagar,Other_City,227,2271.9999993311235,7.004293897582827,550.1760565,0,0,0,1,0
Dealer,0,1,5,BHK,5194.805195,1,1,"Sector-128 Noida,Noida",28.522931,77.357078,400.0,Noida,Sector-128 Noida,Noida,228,7699.99999971125,8.55560688574818,1038.961039,0,1,0,1,1
Dealer,0,0,3,BHK,1475.2567689999998,1,1,"Sector-137 Noida,Noida",28.506454,77.40956800000001,79.0,Noida,Sector-137 Noida,Noida,229,5355.000001359086,7.297264952767783,491.75225633333326,0,1,0,1,0
Dealer,0,1,4,BHK,2780.191138,1,1,"Sector-79 Noida,Noida",28.558047,77.392752,160.0,Noida,Sector-79 Noida,Noida,230,5755.000000291347,7.930634581825424,695.0477845,0,1,0,1,1
Builder,1,0,1,BHK,300.0260892,0,0,"Kachimet,Lalitpur",24.69028,78.41889,11.5,Lalitpur,Kachimet,Lalitpur,231,3833.0000003213054,5.7071969360758645,300.0260892,0,1,0,0,0
Owner,0,0,2,BHK,1000.0,1,1,"Venkojipalem,Visakhapatnam",17.7,83.25,50.0,Visakhapatnam,Venkojipalem,Other_City,232,5000.0,6.90875477931522,500.0,0,0,0,1,0
Dealer,0,0,2,BHK,1532.720245,1,1,"Goregaon (East),Mumbai",19.1615,72.8731,230.0,Mumbai,Goregaon (East),Mumbai,233,15006.000002303095,7.335451595673937,766.3601225,0,1,0,1,1
Dealer,1,1,2,BHK,995.8314034,0,0,"Sevasi,Vadodara",22.311323,73.121275,21.5,Vadodara,Sevasi,Vadodara,234,2159.0000000596488,6.904581651750425,497.9157017,0,1,1,0,0
Dealer,0,0,3,BHK,1646.706587,1,0,"Sector-90 Gurgaon,Gurgaon",28.406794,76.936447,110.0,Gurgaon,Sector-90 Gurgaon,Gurgaon,235,6679.999999295564,7.40713965274915,548.9021956666667,0,1,0,0,0
Dealer,0,0,4,BHK,2350.965575,1,1,"Sunny Enclave,Mohali",30.664299,76.817624,56.0,Mohali,Sunny Enclave,Mohali,236,2382.0000001488747,7.763006672431811,587.74139375,0,1,0,1,0
Owner,0,0,3,BHK,534.061239,1,1,"Sector 55 Faridabad,Faridabad",28.34532,77.299035,45.0,Faridabad,Sector 55 Faridabad,Faridabad,237,8426.000000348275,6.282381205765901,178.020413,0,0,0,1,0
Dealer,1,1,2,BHK,1100.0,0,1,"Majiwada,Mumbai",19.218498,72.992114,110.0,Mumbai,Majiwada,Mumbai,238,10000.0,7.00397413672268,550.0,0,1,1,0,0
Dealer,0,0,3,BHK,1968.888889,1,1,"GS Road,Guwahati",26.16667,91.76667,88.6,Guwahati,GS Road,Other_City,239,4499.999999746049,7.585732418618566,656.2962963333333,0,1,0,1,0
Dealer,0,1,3,BHK,2196.354052,1,1,"Sector-110 Noida,Noida",28.536585,77.383669,100.0,Noida,Sector-110 Noida,Noida,240,4553.000000566393,7.695009211881599,732.1180173333333,0,1,0,1,0
Dealer,0,1,4,BHK,2400.0,1,1,"Laxmi Nagar,Mumbai",22.281215,70.789479,300.0,Mumbai,Laxmi Nagar,Mumbai,241,12500.0,7.783640596221253,600.0,0,1,0,1,1
Dealer,0,0,2,BHK,1650.252861,1,1,"Hadapsar,Pune",18.49667,73.94167,62.0,Pune,Hadapsar,Pune,242,3757.0000007410986,7.4092895884618315,825.1264305,0,1,0,1,0
Dealer,1,1,2,BHK,632.0572844999999,0,0,"Vasai East,Mumbai",19.402549,72.85441800000001,45.9,Mumbai,Vasai East,Mumbai,243,7261.999999938298,6.450560914890026,316.02864224999996,0,1,1,0,0
Owner,0,0,2,BHK,1034.965035,1,1,"Chinhat,Lucknow",26.882832,81.033767,37.0,Lucknow,Chinhat,Lucknow,244,3574.999999879223,6.943088672249885,517.4825175,0,0,0,1,0
Dealer,0,0,2,BHK,965.0439631,1,1,"kavesar,Maharashtra",18.96,72.82,90.0,Maharashtra,kavesar,Maharashtra,245,9326.000000134087,6.8732093436324355,482.52198155,0,1,0,1,0
Builder,1,1,2,BHK,600.5495224,0,0,"Sus,Lalitpur",24.69028,78.41889,45.9,Lalitpur,Sus,Lalitpur,246,7643.000000494214,6.3995088635302535,300.2747612,0,1,1,0,0
Dealer,0,0,2,BHK,984.8484848,1,1,"Hiranandani Estate,Mumbai",19.255098,72.9815265,130.0,Mumbai,Hiranandani Estate,Mumbai,247,13200.000000649845,6.893502676263284,492.4242424,0,1,0,1,0
Dealer,0,0,3,BHK,1700.060716,1,1,"Chembur,Mumbai",19.05871,72.89969,420.0,Mumbai,Chembur,Mumbai,248,24705.000006599766,7.439007286056308,566.6869053333334,0,1,0,1,1
Dealer,0,1,1,BHK,546.0145603999999,1,0,"Thane West,Mumbai",19.18,72.96333,58.5,Mumbai,Thane West,Mumbai,249,10713.99999976997,6.304475420714877,546.0145603999999,0,1,0,0,0
Dealer,0,0,2,BHK,1195.499297,1,1,"Karamsad,Anand",22.55,72.9,17.0,Anand,Karamsad,Other_City,250,1421.9999997206187,7.087155319801243,597.7496485,0,1,0,1,0
Dealer,1,1,3,BHK,1677.4685470000002,0,1,"Thakur Village,Mumbai",18.914541,72.818211,220.0,Mumbai,Thakur Village,Mumbai,251,13115.00000363345,7.425637077489676,559.1561823333334,0,1,1,0,1
Dealer,0,1,3,BHK,1699.716714,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,48.0,Ghaziabad,Crossing Republik,Ghaziabad,252,2823.99999980232,7.438805037668074,566.572238,0,1,0,1,0
Dealer,0,0,2,BHK,1075.027996,1,1,"sector-121 Noida,Noida",28.602325,77.40199399999999,48.0,Noida,sector-121 Noida,Noida,253,4464.999998009354,6.981031758970612,537.513998,0,1,0,1,0
